"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2001",18.084,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2002",18.777,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2003",19.328,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2004",19.779,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2005",20.962,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2006",22.503,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2007",24.691,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2008",27.014,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2009",27.605,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2010",28.506,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2011",29.843,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2012",30.377,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2013",32.894,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2014",34.106,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2015",33.924,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2016",33.95,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2017",33.371,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2018",34.751,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2019",34.22,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2000",3.157,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2001",2.783,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2002",2.723,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2003",2.656,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2004",3.045,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2005",3.009,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2006",3.185,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2007",3.671,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2008",3.466,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2009",3.199,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2010",2.986,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2011",2.752,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2012",2.855,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2013",3.154,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2014",3.273,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2015",2.999,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2016",2.957,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2017",2.68,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2018",2.631,
"ZAF","MEATCONSUMP","SHEEP","KG_CAP","A","2019",2.59,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2000",2.217,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.615,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.538,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.547,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.638,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2005",1.635,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2006",1.718,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2007",1.911,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2008",1.774,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2009",1.785,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2010",1.975,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2011",1.77,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2012",1.613,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2013",1.551,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2014",1.474,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2015",1.283,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2016",1.308,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2017",1.389,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2018",1.306,
"THA","MEATCONSUMP","BEEF","KG_CAP","A","2019",1.229,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2000",8.493,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2001",8.443,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2002",9.384,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2003",10.302,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2004",10.364,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2005",10.686,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2006",11.558,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2007",11.673,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2008",10.31,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2009",9.975,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2010",10.209,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2011",9.929,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2012",10.619,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2013",10.774,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2014",10.528,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2015",10.372,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2016",10.148,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2017",9.972,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2018",9.899,
"THA","MEATCONSUMP","PIG","KG_CAP","A","2019",9.863,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2000",10.444,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2001",10.422,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2002",9.408,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2003",9.855,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2004",7.969,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2005",10.222,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2006",9.053,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2007",10.104,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2008",8.334,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2009",8.368,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2010",8.266,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2011",8.17,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2012",9.703,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2013",12.653,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2014",13.737,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2015",10.445,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2016",8.883,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2017",7.901,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2018",8.288,
"THA","MEATCONSUMP","POULTRY","KG_CAP","A","2019",7.825,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.014,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.019,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.018,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.019,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.026,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.028,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.027,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.033,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.032,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.029,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.03,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.035,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.039,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.043,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.043,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.043,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.047,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.043,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.047,
"THA","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.042,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2000",11.912,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2001",7.978,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2002",8.212,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2003",8.274,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2004",8.004,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2005",8.249,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2006",8.839,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2007",7.998,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2008",7.585,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2009",6.798,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2010",6.417,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2011",6.041,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2012",5.815,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2013",6.325,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2014",6.111,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2015",5.496,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2016",5.345,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2017",5.016,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2018",5.027,
"UKR","MEATCONSUMP","BEEF","KG_CAP","A","2019",4.622,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2000",11.914,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2001",9.554,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2002",9.794,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2003",10.267,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2004",9.9,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2005",9.046,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2006",9.792,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2007",11.943,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2008",13.502,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2009",11.661,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2010",13.043,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2011",13.738,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2012",16.069,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2013",16.161,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2014",13.405,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2015",12.863,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2016",13.144,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2017",13.01,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2018",13.009,
"UKR","MEATCONSUMP","PIG","KG_CAP","A","2019",12.924,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2000",4.413,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2001",6.059,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2002",7.243,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2003",8.224,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2004",12.807,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2005",12.522,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2006",14.584,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2007",16.228,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2008",20.438,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2009",20.936,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2010",21.209,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2011",20.029,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2012",22.116,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2013",21.936,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2014",21.244,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2015",21.142,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2016",20.491,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2017",21.062,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2018",21.576,
"UKR","MEATCONSUMP","POULTRY","KG_CAP","A","2019",22.304,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.303,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.277,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.301,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.303,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.307,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.304,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.276,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.29,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.326,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.341,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.406,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.379,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.383,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.365,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.283,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.27,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.265,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.269,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.276,
"UKR","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.277,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2000",1.622,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.678,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2002",1.711,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2003",1.736,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2004",1.878,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2005",2.199,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2006",2.506,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2007",3.316,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.199,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.966,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2010",4.643,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2011",6.394,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2012",6.545,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2013",8.328,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2014",10.075,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2015",9.75,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2016",9.63,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2017",10.584,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2018",8.935,
"VNM","MEATCONSUMP","BEEF","KG_CAP","A","2019",8.145,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2000",13.646,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2001",14.302,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2002",15.608,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2003",16.836,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2004",21.186,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2005",21.07,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2006",23.812,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2007",23.294,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2008",25.071,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2009",27.278,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2010",26.871,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2011",27.192,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2012",27.708,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2013",28.666,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2014",29.652,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2015",29.843,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2016",30.27,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2017",30.508,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2018",31.399,
"VNM","MEATCONSUMP","PIG","KG_CAP","A","2019",25.953,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2000",4.005,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2001",4.18,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2002",4.62,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2003",4.855,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2004",4.504,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2005",4.184,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2006",4.895,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2007",6.288,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2008",7.936,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2009",9.017,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2010",10.864,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2011",15.451,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2012",12.231,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2013",11.999,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2014",12.852,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2015",15.062,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2016",13.502,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2017",11.894,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2018",15.361,
"VNM","MEATCONSUMP","POULTRY","KG_CAP","A","2019",16.208,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.053,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.053,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.058,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.065,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.083,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.097,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.11,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.119,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.099,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.096,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.092,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.087,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.079,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.089,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.108,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.125,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.123,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.159,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.164,
"VNM","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.163,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2000",6.731,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2001",6.516,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2002",6.677,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2003",6.691,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2004",6.687,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2005",6.724,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2006",6.861,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2007",6.941,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2008",6.77,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2009",6.635,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2010",6.574,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2011",6.449,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2012",6.433,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2013",6.472,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2014",6.362,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2015",6.308,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2016",6.357,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2017",6.375,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2018",6.401,
"WLD","MEATCONSUMP","BEEF","KG_CAP","A","2019",6.421,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2000",11.384,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2001",11.445,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2002",11.59,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2003",11.619,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2004",11.587,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2005",11.722,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2006",11.893,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2007",11.627,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2008",11.935,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2009",12.116,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2010",12.247,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2011",12.197,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2012",12.439,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2013",12.577,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2014",12.723,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2015",12.632,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2016",12.435,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2017",12.394,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2018",12.327,
"WLD","MEATCONSUMP","PIG","KG_CAP","A","2019",11.091,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2000",9.75,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2001",9.986,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2002",10.341,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2003",10.448,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2004",10.643,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2005",10.904,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2006",11.134,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2007",11.624,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2008",12.064,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2009",12.163,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2010",12.734,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2011",13.087,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2012",13.299,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2013",13.344,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2014",13.527,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2015",13.876,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2016",14.101,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2017",14.13,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2018",14.334,
"WLD","MEATCONSUMP","POULTRY","KG_CAP","A","2019",14.748,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.64,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.611,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2002",1.607,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.624,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.666,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.697,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.697,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.737,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.698,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.686,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.674,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.664,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.649,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.675,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.698,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.737,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.734,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.743,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.745,
"WLD","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.75,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2000",15.971,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2001",15.415,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2002",15.811,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2003",15.423,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2004",15.577,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2005",15.427,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2006",15.45,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2007",15.503,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2008",15.045,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2009",14.694,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2010",14.698,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2011",14.303,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2012",14.204,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2013",14.048,
"OECD","MEATCONSUMP","BEEF","KG_CAP","A","2014",13.822,
